id,danceability,energy,valence,mood
spotify:track:58dSdjfEYNSxte1aNVxuNf,0.722,0.282,0.217,Sad
spotify:track:0TYhf0MgEj4YJaKwo5c4Km,0.789,0.435,0.456,Sad
spotify:track:5UJTM4M8b1Tw3No5kNI2N3,0.571,0.705,0.735,Happy
spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,0.276,Calm
spotify:track:6CTWathupIiDs7U4InHnDA,0.477,0.61,0.358,Happy
spotify:track:0AYt6NMyyLd0rLuvr0UkMH,0.483,0.408,0.105,Sad
spotify:track:3OgdnA3LYpJ6vxrfk6X3p4,0.788,0.528,0.464,Happy
spotify:track:4at3d5QWnlibMVN75ECDrp,0.61,0.458,0.246,Calm
spotify:track:5rgrBsAFYMun6yhtnLKRPz,0.543,0.449,0.29,Sad
spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.726,0.408,0.459,Sad
spotify:track:4ve2uzqdwnHr20G5YgMMqr,0.716,0.729,0.276,Happy
spotify:track:3cjF2OFRmip8spwZYQRKxP,0.582,0.677,0.205,Happy
spotify:track:5Gp0BMl8A4obJTIpd0qWox,0.346,0.571,0.463,Sad
spotify:track:2wBCrtJS3E3TimRZ5MElTI,0.539,0.414,0.123,Sad
spotify:track:39KG4kom3enSx4GTThuDGt,0.441,0.219,0.244,Calm
spotify:track:0uDdI4fAXCuNhQbmxENdsO,0.574,0.791,0.612,Happy
spotify:track:3MEruRteiUZXkStfTlZqRn,0.865,0.792,0.562,Happy
spotify:track:37S1u9dpiGeBO80Lk9msLy,0.662,0.516,0.181,Sad
spotify:track:1VAKnb1btGrQXcVZVSRkPe,0.658,0.619,0.354,Sad
spotify:track:1oGdVdYjeQvojGKDddxLQQ,0.624,0.424,0.584,Sad
spotify:track:6537jhwnXegjdXhLqorbjE,0.584,0.459,0.158,Sad
spotify:track:2APWeDZZLBBwAmVVECtgMr,0.578,0.562,0.619,Happy
spotify:track:3cOA7edqrdRc9FXSJ0iXzY,0.807,0.347,0.0606,Sad
spotify:track:4mL59LVbKgOpEACxraGYdr,0.649,0.791,0.811,Happy
spotify:track:3Vj8RQkFwOmDvUrwu6MtQZ,0.703,0.573,0.491,Sad
spotify:track:54Yappwod1fELR5zb2gDBn,0.462,0.438,0.342,Calm
spotify:track:38EhHqsV5NX9JrC2D2qXNI,0.509,0.514,0.476,Sad
spotify:track:46da0B5khwiEzuulgsk5fm,0.59,0.376,0.575,Sad
spotify:track:3NiL2JcFIncyshy4KOKA73,0.574,0.176,0.497,Sad
spotify:track:40fckfhRuwuo6Y9hDPSE3L,0.661,0.342,0.3,Sad
spotify:track:2sXydP9vPEYUH4uAWotuGu,0.5,0.638,0.698,Happy
spotify:track:2GoXtcbzgBUrvYv6ac7zA9,0.69,0.494,0.283,Happy
spotify:track:6Dae6DNW72nLZ6KGyE7aeH,0.776,0.537,0.586,Happy
spotify:track:75MSZRbAbQuzfUV3Pefvut,0.437,0.517,0.373,Sad
spotify:track:1OykBmq3vmMSEOQShNIBLv,0.623,0.584,0.546,Happy
spotify:track:1tNK6PDCrJLEa2AQBCEfjP,0.648,0.531,0.253,Sad
spotify:track:2ENxOXbxhfJ3lfItO0MFDv,0.666,0.535,0.259,Sad
spotify:track:3t09yqTqC1h2MLj9cXrx8P,0.772,0.39,0.609,Happy
spotify:track:4hbadZZrbM08KZIQZomWaI,0.628,0.652,0.552,Happy
spotify:track:0VNe1ZE8U2baB3JKZpEBok,0.648,0.43,0.0788,Sad
spotify:track:2cue4DdCwO7himRLESpWk5,0.497,0.477,0.389,Sad
spotify:track:2OTRqsDes7OYRRwbF2JXsa,0.576,0.36,0.166,Sad
spotify:track:081Shn2hU3YxvQmGaCPegr,0.805,0.51,0.36,Happy
spotify:track:19Dhj2zNpcTX2mBYrxlkax,0.664,0.307,0.379,Sad
spotify:track:4pqYf5eVYFpesyKlrFGNTE,0.712,0.469,0.383,Sad
spotify:track:6dPjRptilDo0E3dLWm88QC,0.589,0.0941,0.376,Sad
spotify:track:1gwQgBoBz6eme1P8l7Kg5k,0.433,0.824,0.42,Happy
spotify:track:2O9uQud28UdAZ0Um35LMo0,0.46,0.86,0.775,Happy
spotify:track:3rzmAXXnpqnPRCNk9exawQ,0.696,0.583,0.631,Happy
spotify:track:4EuQkX7IpQefLRthCd0mNl,0.402,0.84,0.635,Happy
spotify:track:1SHB1hp6267UK9bJQUxYvO,0.484,0.75,0.467,Happy
spotify:track:35LIFNsMZjGJhLvRYAYxTX,0.518,0.659,0.622,Happy
spotify:track:0i5EbV4hUKks4r1LAEb9O9,0.536,0.882,0.672,Happy
spotify:track:4a4bl36siOatoqjzJCX0lF,0.444,0.782,0.961,Happy
spotify:track:5VgNHETvNjDz8aQf10XHIR,0.795,0.638,0.63,Happy
spotify:track:7CI5GaXYK9QwaowodWIbwX,0.26,0.549,0.0953,Sad
spotify:track:0Ers89Iq6sJsLjBZRPkWLj,0.563,0.436,0.373,Calm
spotify:track:4tPB6H0QcK4bDib8iauE28,0.764,0.5,0.607,Happy
spotify:track:5U6sM9kRxOJ2dXPyUT4w7l,0.521,0.838,0.39,Happy
spotify:track:0H5bUiwDSEl2NuoIMEK00y,0.377,0.852,0.236,Happy
spotify:track:2RR6icV0kU0entaIJEsCEa,0.201,0.904,0.199,Happy
spotify:track:6CTriAbhB9UuZZomIfAFn9,0.315,0.597,0.467,Happy
spotify:track:3xMuBz4TEg2YE00jdOseCM,0.491,0.655,0.445,Happy
spotify:track:0tZUCSwLiyObw5FmnA2ZrC,0.862,0.368,0.161,Sad
spotify:track:2x41NYjqXQJjgkGSr4q95h,0.69,0.591,0.293,Happy
spotify:track:1NR9VcvKkQ1VqT3GmObDrj,0.61,0.431,0.261,Calm
spotify:track:0qKeHl6tp6nE2gEyvkOBnT,0.674,0.674,0.528,Happy
spotify:track:4N5FUsUJCM5flMthY3Qhd3,0.708,0.516,0.325,Happy
spotify:track:05p81rMDYdEPtcOnpK8xJ3,0.517,0.635,0.494,Happy
spotify:track:3SVlGdbqIGA4P2R5Ux7405,0.699,0.469,0.258,Happy
spotify:track:39Rr2XKKROa3irLf3ggvEQ,0.805,0.283,0.486,Sad
spotify:track:1fYE1hqVAQw7FPzWdqNcAK,0.657,0.354,0.248,Sad
spotify:track:0VhiDTBVe1qDxIpODCx7Em,0.573,0.587,0.519,Happy
spotify:track:3KvHDTjvRTONha6ZdiL2gF,0.698,0.639,0.717,Happy
spotify:track:6WFiiQMmuF2sN0W1uIz71I,0.403,0.586,0.183,Sad
spotify:track:0s6XI7xh1Bj10Ly6lbPuS2,0.718,0.264,0.28,Sad
spotify:track:4qk1jslBXt2iEV6mVCVmDE,0.614,0.405,0.336,Sad
spotify:track:0d4oq7FiL1jkKV2PZanLKb,0.41,0.0413,0.271,Calm
spotify:track:5vaDdcMIQW2vtdUAhn08DL,0.572,0.387,0.64,Happy
spotify:track:59qJBVLRnyV3G98r28ZFLY,0.579,0.527,0.371,Sad
spotify:track:2ykeS9HP8Wa6hhZ5BGWsOU,0.662,0.517,0.212,Sad
spotify:track:772bNQ8WjMAXwiBywGcHb7,0.576,0.752,0.119,Happy
spotify:track:7ABBOc1HwMvBt8gsZX4LMt,0.869,0.444,0.287,Happy
spotify:track:3jRwD5ArdGOm8cd1h0h7Bd,0.647,0.455,0.523,Sad
spotify:track:1B9i3jv5rYCf1Qw2PXbqU1,0.698,0.638,0.726,Happy
spotify:track:4yk06jLX7AOYyLO136Hm5Z,0.625,0.55,0.223,Sad
spotify:track:5BZrAAGt4KBsCGqEANQfaJ,0.694,0.46,0.285,Happy
spotify:track:3y1TqTiGGWx60Y7LMiw3BF,0.681,0.72,0.695,Happy
spotify:track:7g9d7JZFkLw3ue8FAOismU,0.587,0.7,0.496,Happy
spotify:track:1HWZduZLTzLO3jB6pcSkKn,0.779,0.358,0.297,Sad
spotify:track:2LAs8ikwqxNmAIn2F5qPEr,0.749,0.397,0.394,Sad
spotify:track:3MPFuEXwjdrR7yKua2wrUL,0.792,0.441,0.569,Happy
spotify:track:3mzd5DSPaPHyK4hqUYIW4o,0.66,0.818,0.426,Happy
spotify:track:6dLTIfbISM3oqY1udqpaPF,0.731,0.524,0.292,Happy
spotify:track:6TXaCMuCCc60eoG0W8w52s,0.63,0.706,0.703,Happy
spotify:track:2am944KUlJJbeXQ4nm1ipw,0.565,0.481,0.518,Sad
spotify:track:4jClbHvzmwS5xrp92yxPPF,0.297,0.468,0.428,Sad
spotify:track:0hlxVSEI3j7wEib0pduEQN,0.402,0.901,0.36,Happy
spotify:track:6MGLJlMTLZULv1wcl9Es6S,0.501,0.694,0.244,Happy
spotify:track:71dCiIhiF3Fml0PmnR8AdE,0.389,0.879,0.827,Happy
spotify:track:7c1GjkQO0TiebOG9WiqIWV,0.27,0.223,0.0391,Calm
spotify:track:31iJpDb1IWASOecPVZIWbW,0.514,0.331,0.583,Sad
spotify:track:1uADgNSda9GX3pNmezwb4N,0.708,0.475,0.588,Happy
spotify:track:680lAkHmYTzxHLubrVOX8V,0.349,0.612,0.276,Sad
spotify:track:2UqFCUpud57pGQn3E5wgAX,0.49,0.589,0.128,Sad
spotify:track:7CuYJVDICogebaUil9QnaO,0.333,0.598,0.151,Sad
spotify:track:5eGeIWhWdLFlbCiuROoFwD,0.581,0.824,0.64,Happy
spotify:track:54zeGpHx0LiZiPwUxudaIr,0.289,0.397,0.244,Sad
spotify:track:11NrWAF0VkibhhhvDgHwPq,0.49,0.629,0.186,Sad
spotify:track:6NdlGhvdA6YVmHo4XNTjm5,0.587,0.357,0.204,Sad
spotify:track:68Bppr0KLroouKYk1OKA5L,0.646,0.609,0.341,Sad
spotify:track:1aY8PioR70OvctbLBchLJE,0.536,0.848,0.854,Happy
spotify:track:2aoigOWMpTYjeuXGawJgtm,0.628,0.666,0.334,Happy
spotify:track:4tP3JZw4NcKQJitu7F3SCa,0.562,0.875,0.674,Happy
spotify:track:71dCiIhiF3Fml0PmnR8AdE,0.389,0.879,0.827,Happy
spotify:track:45FDuQ9CFya5sA90W0cj6L,0.567,0.817,0.392,Happy
spotify:track:5KLlBpL2GM86KCL0T1jyNw,0.452,0.725,0.603,Happy
spotify:track:67CfQjVfv7Vi1xImqurodW,0.724,0.844,0.92,Happy
spotify:track:6fmvoAKFGnoEEEvbmA1cJ8,0.686,0.26,0.323,Sad
spotify:track:2yplBWYwmScixV1cIRcvBW,0.546,0.455,0.296,Sad
spotify:track:0mrhp3uoNUtBDLSEAVURqF,0.444,0.686,0.206,Sad
spotify:track:5E4odRz5FHRA9QPqnRyh8E,0.524,0.693,0.302,Happy
spotify:track:3y1fkvCTbBhNXQpR56KXYC,0.776,0.56,0.283,Happy
spotify:track:5WYtrlmVjkTdcgPdb5Lx1n,0.588,0.802,0.502,Happy
spotify:track:2dxJaJNJN49eu7WYeCE9Cm,0.723,0.425,0.198,Sad
spotify:track:4pFzY2xUrjtKqQr4JvkQS7,0.525,0.811,0.531,Happy
spotify:track:3e7TNFn8IVooFPxWP85d4x,0.376,0.76,0.437,Sad
spotify:track:2U68sOE28VqYNSuemH4q8t,0.586,0.479,0.118,Sad
spotify:track:61ynETvWiJuBUlwV60pRni,0.626,0.425,0.493,Sad
spotify:track:1cy2CogLcMlips8SzPRJFn,0.607,0.676,0.537,Happy
spotify:track:5TLbteflSA0Dbb9Qy49NYF,0.583,0.749,0.515,Happy
spotify:track:6jY6M6965JMfF8NNR9lGeX,0.619,0.943,0.39,Happy
spotify:track:57bacHDk93vfLYbkhp3L5B,0.622,0.529,0.19,Sad
spotify:track:6CA8iu1clvpVHQ8xXCOxzE,0.525,0.533,0.309,Sad
spotify:track:6UHEOqTUJw3CaWLALXQdTh,0.329,0.672,0.376,Happy
spotify:track:0pJQI29n8ZfWTTUWn6Ncvb,0.326,0.796,0.182,Happy
spotify:track:2VpX5U4vbIqt5CUKlTiO6w,0.273,0.319,0.27,Sad
spotify:track:51fBYUlZREc9GeDaC6uu3j,0.523,0.848,0.65,Happy
spotify:track:2KcgONyzoVv7Zu0a5eSp4f,0.564,0.723,0.62,Happy
spotify:track:1Brb1SoySxcwqftFMzYgs3,0.564,0.759,0.337,Happy
spotify:track:33roBRBTQ72Y197lGC6yh9,0.772,0.46,0.529,Happy
spotify:track:218VFw3W0UxCznap9GddT0,0.691,0.552,0.239,Happy
spotify:track:3QMKA3xRYNSMzSuY1FcSn1,0.606,0.621,0.181,Sad
spotify:track:5cQkGMYk4cyCxKKpRPJerv,0.489,0.705,0.436,Happy
spotify:track:5hSLW0HRueUOWzyGJhXfLq,0.322,0.409,0.193,Sad
spotify:track:7fTdGUy4OINi94fklN3zDV,0.596,0.803,0.258,Happy
spotify:track:4PbjLc1MQQ11uxyMpRBCTQ,0.625,0.599,0.419,Sad
spotify:track:7mJoAyRnCYVLGRvLhTnGuU,0.505,0.751,0.388,Happy
spotify:track:7iJGaleSuIK4cCmsUZyJli,0.695,0.933,0.63,Happy
spotify:track:7qTNNLNMIUEImA7bbRHVbE,0.653,0.841,0.338,Happy
spotify:track:4GbHNkWtWUIZAL0owhoz1i,0.688,0.607,0.377,Sad
spotify:track:5hY09NvKjD3gBQS3qhriXD,0.481,0.972,0.856,Happy
spotify:track:6JTijALnm0ZI6xsa79gfvz,0.588,0.762,0.842,Happy
spotify:track:6vrTYghurLkE4ZFGVDWUBH,0.321,0.528,0.212,Sad
spotify:track:50caahPVSHqGLhHz3c65SD,0.401,0.686,0.0734,Sad
spotify:track:1xASDcZcb869OkSu86Wbw8,0.656,0.315,0.394,Sad
spotify:track:0xq4c0G48Cb5s5zNvY9xdw,0.324,0.577,0.32,Sad
spotify:track:1Uy7H0ewneFhYQp3F2CAab,0.515,0.846,0.14,Happy
spotify:track:4H15QMzixtVgXvaLPzXN3V,0.476,0.877,0.345,Happy
spotify:track:2GfnwsOKqMEDMeTcQ4FBdx,0.515,0.694,0.472,Happy
spotify:track:44AqSaDg06oluergNNQPUG,0.588,0.613,0.256,Sad
spotify:track:6UQj7SW1SGeBsi0JWo4F0h,0.615,0.451,0.408,Sad
spotify:track:5CQiQFD9ww43uBhi0l56t2,0.653,0.828,0.703,Happy
spotify:track:4WxDs4zk8fs9ZpmmwPANns,0.715,0.398,0.256,Sad
spotify:track:1KP9ASzvxStE3Vlrmr9jgy,0.425,0.759,0.403,Happy
spotify:track:5ieXDuTCc3wqD7bfzFuk0K,0.548,0.717,0.486,Happy
spotify:track:70qbqCW6z92WESMZC1opsd,0.404,0.832,0.31,Happy
spotify:track:5VXf1XETOMtk0WZIT4Bw3M,0.569,0.736,0.749,Happy
spotify:track:4n4IeSPB4EMjRJJB03J0do,0.575,0.661,0.377,Happy
spotify:track:1EkxqO20x1DvXkB0eEVqw5,0.622,0.305,0.165,Sad
spotify:track:6iLarPvzQF0Tx8k0I4MLN4,0.552,0.725,0.49,Happy
spotify:track:6Axjf9ytyDw4guQR6Zz4Jh,0.585,0.695,0.174,Happy
spotify:track:4wghSHH0WSx0bYHaFn9eUX,0.457,0.762,0.496,Happy
spotify:track:3SMnPcPNWMzTlsjABF5WRf,0.602,0.874,0.65,Happy
spotify:track:5nqsDE9UBnIgmH7eaqmOWX,0.609,0.701,0.285,Happy
spotify:track:2lEfW5axFk8W12Ex5Jut8a,0.644,0.841,0.349,Happy
spotify:track:5e2CV6h8kk7EqpYndJUqmY,0.68,0.807,0.317,Happy
spotify:track:4qFG5kydwZITPdj5g77Urx,0.805,0.658,0.432,Happy
spotify:track:1TWVX6fwtok0XRb2UwIg7s,0.545,0.698,0.434,Happy
spotify:track:5arLete9nDkm69O6XC8d6T,0.623,0.643,0.67,Happy
spotify:track:2ypV2R4z8H6GouFDTwg4Az,0.582,0.782,0.696,Happy
spotify:track:0G51Gckb1jFoH0ZFaN49xN,0.72,0.677,0.229,Happy
spotify:track:6tJpqW8PrZO7o8OF4gUDsG,0.575,0.516,0.0946,Sad
spotify:track:3yyUyevofxDhZXTWd2Twhx,0.364,0.62,0.0378,Sad
spotify:track:7fSgKH2OTCviCFGgOFy4cz,0.792,0.52,0.769,Happy
spotify:track:22HgnjxZBDRe0fv8TSXdPs,0.688,0.415,0.349,Sad
spotify:track:4IjiY0sShCYUEEoOSEwsgY,0.807,0.808,0.513,Happy
spotify:track:7IW5ZzPmJJ39KTOZwXC5K4,0.717,0.615,0.127,Happy
spotify:track:6z9W36ChxVfCGTFhPRadpD,0.596,0.584,0.143,Sad
spotify:track:3LNiQtG73eBkTZyiPljetH,0.821,0.509,0.679,Happy
spotify:track:6GHtwlinVZbmvBoHhgMRrg,0.669,0.443,0.214,Sad
spotify:track:3cIKn3DJXUg4awWdbLzEjj,0.797,0.462,0.701,Happy
spotify:track:1CqOEa4NIRBaWR6sNHTDTo,0.514,0.966,0.802,Happy
spotify:track:0P4ImoUrjOjtlz7dmWCp9g,0.788,0.416,0.438,Sad
spotify:track:2plGbelvZpyZ0yGt1DHZ0E,0.684,0.464,0.474,Sad
spotify:track:75wwzjh3CedVidlMJtB069,0.491,0.833,0.574,Happy
spotify:track:0DBTvDkmsX7HyZ9DoMhNen,0.474,0.886,0.718,Happy
spotify:track:5wt835alK7N1uJD8hC3TnU,0.555,0.751,0.165,Happy
spotify:track:4s3NObWgRjKQ6omTpdS3Wb,0.741,0.77,0.676,Happy
spotify:track:3YiOT3gINBGpljMRwOsQDg,0.48,0.143,0.22,Sad
spotify:track:1tkVLH17qwuisyRIVgBhSO,0.568,0.646,0.342,Sad
spotify:track:34U31T1x72z4CZEED7ShRW,0.711,0.439,0.18,Sad
spotify:track:4En8UgNrTVjpQEbzMChWLa,0.384,0.228,0.342,Sad
spotify:track:2bIsQdZK9ArtOY5OMK03Zt,0.571,0.156,0.32,Sad
spotify:track:4QB3Phlrk6mP1s94NYLTwz,0.592,0.574,0.345,Sad
spotify:track:2cqRnaBuLdj9qpcU210QI4,0.484,0.26,0.4,Sad
spotify:track:411PXunK0bZrcuRPs0XwoN,0.695,0.243,0.601,Sad
spotify:track:7nzMU6ive8Zpv6Puqid46W,0.714,0.609,0.62,Happy
spotify:track:0Y84vLtyOj2demvSdJ2l7N,0.72,0.501,0.65,Happy
spotify:track:6gLnzTG6zIz8kFh0eaZGIq,0.555,0.702,0.795,Happy
spotify:track:5NzLgi3NkEuUZU1JHjq3Uy,0.387,0.583,0.372,Sad
spotify:track:3rpi29kD9YUDwXz1yhjS7Q,0.443,0.852,0.578,Happy
spotify:track:5toSuyVcaw3z66bL9TdbXI,0.651,0.874,0.601,Happy
spotify:track:1jcRuS7GqU2rU1dJfVIdRl,0.216,0.718,0.367,Happy
spotify:track:3zBJT3CgxgXY1Leds3p2QM,0.454,0.117,0.126,Calm
spotify:track:4ks4DXUQlxTFmleQVczAW8,0.578,0.327,0.631,Sad
spotify:track:5zlUSTrtW8trhf7h6zqFqj,0.363,0.798,0.208,Happy
spotify:track:3pXJ4HcQJ9N7s6qsIqLZbU,0.514,0.522,0.173,Sad
spotify:track:1Cfbf9KIiAPWgqkNfoIfsY,0.467,0.365,0.365,Sad
spotify:track:3ehteaflS2A0B1wUanmdCi,0.526,0.732,0.298,Happy
spotify:track:5LOhvLGX0TpTq3ARrEf5AN,0.599,0.961,0.715,Happy
spotify:track:5W7huUpKBipismY0NkMc71,0.877,0.682,0.427,Happy
spotify:track:2nZ7U3S99FIdusogoNr2xw,0.64,0.429,0.0856,Sad
spotify:track:1GnWoUqJKBZUQq8SuA6TW2,0.815,0.436,0.424,Sad
spotify:track:5bWIKVDxYp5Hv8jVlDG02d,0.741,0.469,0.358,Happy
spotify:track:5kx5F2WMHTe5u5jN6Xpty2,0.564,0.862,0.547,Happy
spotify:track:0K52tq3APn2Xo4OtwmuqeR,0.689,0.757,0.639,Happy
spotify:track:17uK8pQDXKMMY0UqBcIpOs,0.678,0.623,0.285,Happy
spotify:track:7FlOiDVejbWWNn4RIv3TX1,0.64,0.821,0.878,Happy
spotify:track:4m81JBEYBpyKTaUsJdDMr9,0.655,0.625,0.527,Happy
spotify:track:6XoRFJeXO3TOQ7q45Gi8K0,0.609,0.828,0.62,Happy
spotify:track:4iscu5ZL3wqBYTFJQ50XmC,0.715,0.74,0.634,Happy
spotify:track:79WtlYnADGFVSZMr9LElgP,0.329,0.598,0.342,Happy
spotify:track:22v5g1oj6Mt98vneoePMBq,0.612,0.661,0.367,Happy
spotify:track:2xDxuLFfvb3E0j3zcwWlBs,0.305,0.409,0.175,Sad
spotify:track:0KoOP3bsnesczGwFVMFbtO,0.69,0.498,0.554,Happy
spotify:track:0mxwD3QbUfuvaQCGK6RBIO,0.445,0.754,0.218,Happy
spotify:track:5BeTj4c8cqCYHHllAyvrZF,0.723,0.751,0.762,Happy
spotify:track:6utsHzJKBoEi83vqnVDz4L,0.488,0.856,0.54,Happy
spotify:track:7bjc5BjRaDJV2GVv8zwVJa,0.492,0.947,0.837,Happy
spotify:track:2SQCGwe0sOk1wdqhP5xUbi,0.654,0.666,0.546,Happy
spotify:track:0eRz1UcJ0d1eWDkRnuUd8N,0.333,0.256,0.064,Calm
spotify:track:6sMqSDEOxZmZXh2PJPonSA,0.241,0.452,0.189,Sad
spotify:track:6Bz3bKMzy59gn5M2eaL72d,0.471,0.398,0.0429,Calm
spotify:track:4Y78hlyo7IL20ShKKNAU18,0.457,0.415,0.0852,Sad
spotify:track:0xcTP5gZRHTUHECpbuDFfd,0.633,0.762,0.553,Happy
spotify:track:175xPRXSrf7RSWdjAhc6oD,0.787,0.429,0.428,Sad
spotify:track:489tBDqf5tqSGJxL84Rrl5,0.705,0.585,0.277,Happy
spotify:track:3FJ5j8CSUMb9MsVPupwf7X,0.666,0.561,0.314,Sad
spotify:track:3un1JQfwdY6oj9R9jjdYWg,0.458,0.526,0.234,Sad
spotify:track:3CvavY3ap4KGcoPiZ8XBh5,0.624,0.657,0.389,Sad
spotify:track:2PPpJwznXqznAY83otYvC2,0.813,0.449,0.463,Sad
spotify:track:3bYAyOx2Qf9nKOwBAEIqLn,0.63,0.574,0.174,Sad
spotify:track:4ti9NErDStZJQ1iLlmDcsm,0.561,0.735,0.431,Happy
spotify:track:5a02ZGG5EGDaR0WMa45UK7,0.753,0.668,0.575,Happy
spotify:track:2QtdCmcFfdBFTW0GwEnKdg,0.708,0.629,0.29,Happy
spotify:track:6X1usFVmBCNiM7ih1PjvKa,0.532,0.67,0.382,Happy
spotify:track:4zqZcIZprqopSfN2JGEJP8,0.768,0.63,0.878,Happy
spotify:track:6n29YcKW9QVkoKEL3AO6me,0.705,0.628,0.58,Happy
spotify:track:31dskRIakSaddwZc2KM9GB,0.366,0.409,0.212,Sad
spotify:track:7pPkPutjzjtGqOY3oe2n2m,0.677,0.561,0.7,Happy
spotify:track:1iDbmIK4T9w0rGjALbk46f,0.686,0.588,0.665,Happy
spotify:track:04GZlpASO0f2eztSICnCQO,0.728,0.655,0.336,Happy
spotify:track:5jVQyewVflaOI0DO7ylfZG,0.828,0.68,0.726,Happy
spotify:track:5JbxiG90IN2anqHToMdlGT,0.459,0.203,0.304,Calm
spotify:track:2g5yrLO23ISXp0l8ggCEFI,0.72,0.667,0.274,Happy
spotify:track:0S2BwV8XCMhrlL5adcFa87,0.766,0.647,0.246,Happy
spotify:track:1xwDjxLlGNxXiHYqltJvpH,0.657,0.896,0.331,Happy
spotify:track:7L5EubqD4WsUJEd2XgVWUH,0.539,0.842,0.144,Happy
spotify:track:3Qv4cTMDUpLcnHsObB77DY,0.631,0.759,0.661,Happy
spotify:track:0qxJHxV1dqqw9WPO6XiG3F,0.494,0.888,0.372,Happy
spotify:track:2nGhod459s7duqe3a97mDd,0.743,0.558,0.446,Happy
spotify:track:0JtCMLSNfUoqillISJfLag,0.65,0.648,0.729,Happy
spotify:track:12Y7A7iU9azEHgQmBYoF8R,0.65,0.811,0.806,Happy
spotify:track:5JkZDFdFu13KBaQYUXKqHA,0.66,0.538,0.513,Sad
spotify:track:1AbuUhtugvlVM4N6EZUjyz,0.605,0.133,0.297,Sad
spotify:track:7wrUu51QXPJehBNRQAC20D,0.41,0.529,0.828,Sad
spotify:track:6bSAEcRlAMDGpoYoH2qLCP,0.417,0.862,0.205,Happy
spotify:track:3b37z8T74lzvHLBp2EkYHX,0.546,0.557,0.185,Sad
spotify:track:1ZDXxJ2FyEfkwIQUNruAmK,0.855,0.348,0.197,Sad
spotify:track:3iJQzyfMCymgo93iRWFbiU,0.751,0.371,0.0517,Sad
spotify:track:2whPbdXij9laysK0mPT5Lc,0.543,0.667,0.347,Happy
spotify:track:4x38eumqPKOe0yju4iDuUU,0.556,0.828,0.201,Happy
spotify:track:3hkcEEx1W4vsTsbzb0vZ5g,0.735,0.647,0.269,Happy
spotify:track:6zgKlVwMwKpQuJnsFgHDdG,0.65,0.57,0.152,Sad
spotify:track:0ZGHCIFlJWqwB4TpG8LFbe,0.689,0.753,0.663,Happy
spotify:track:7j6eSKC2Hv3lcElPyR1bP3,0.4,0.878,0.505,Happy
spotify:track:1L8Mru8AbtDTB6Pol6fwmK,0.671,0.193,0.247,Sad
spotify:track:2eec9gkxUtVc0rlV5mOpQC,0.674,0.433,0.112,Sad
spotify:track:2AoSeVd8gjWoTzpNHoTLPI,0.457,0.708,0.559,Happy
spotify:track:2m3PVx1gsVB5upxi94IW8I,0.762,0.822,0.565,Happy
spotify:track:2tSOz2c3qqs8jOdlyMvHww,0.774,0.61,0.655,Happy
spotify:track:7qkVoQ5mK3dVcyOx6KKm0R,0.713,0.906,0.96,Happy
spotify:track:6ei4RdTSCvTAOdhm9NhE72,0.697,0.522,0.309,Happy
spotify:track:6lPpyopv0CHQ8dMumgZx15,0.566,0.864,0.341,Happy
spotify:track:65q197WkYybilfXVYMLCOm,0.541,0.601,0.158,Sad
spotify:track:5z4382iGQ64Hmy6uOxeR1r,0.564,0.642,0.169,Sad
spotify:track:1McP6CZurvxrd0StK2Uigw,0.636,0.497,0.266,Sad
spotify:track:1VNV13QEMQPyrjEdGzdOCU,0.797,0.457,0.415,Sad
spotify:track:6tQJNAMZ9o7uS0XKUyErdG,0.628,0.515,0.278,Sad
spotify:track:3ciBq8GIOXNSOPtVaB8uUV,0.687,0.501,0.365,Happy
spotify:track:6DOERvHKAAQfk85dLipm8r,0.299,0.117,0.148,Calm
spotify:track:1zzyF8yYfNfFAQDynHRhfF,0.703,0.364,0.0397,Sad
spotify:track:3lrQVZkmIwmMvb01lbYRvb,0.809,0.295,0.0551,Sad
spotify:track:59vIllaE2ottAAAtAiAuLt,0.547,0.599,0.207,Sad
spotify:track:38QjKNA30eVCt0djUWzUlU,0.547,0.513,0.424,Sad
spotify:track:0Ps3ZDizMKChnGcJQH8yst,0.621,0.461,0.106,Calm
spotify:track:3CrMhcflTC6ju39XXnGvsy,0.656,0.62,0.342,Sad
spotify:track:475G1r5398lgxVY7Ld7m8r,0.779,0.695,0.819,Happy
spotify:track:6N5eoq5fzh51erHgTHHfpQ,0.592,0.454,0.165,Sad
spotify:track:2kpcnwY8UbiOcvZyRAS1ME,0.539,0.502,0.113,Sad
spotify:track:5CuOUC01NGTax6jVaXXMWK,0.446,0.492,0.363,Sad
spotify:track:5zULkFY9rxSz4hA46lZKZd,0.741,0.578,0.282,Happy
spotify:track:0iP04DMwxUI7t2aMJLXOiZ,0.454,0.384,0.478,Sad
spotify:track:41dtNH6BYBeE7j1FWE52uo,0.466,0.303,0.128,Sad
spotify:track:2YwEp8R1ayGssmNAvlOmwS,0.372,0.744,0.285,Happy
spotify:track:0QfeTRTQ72woH158krIQAt,0.5,0.47,0.106,Sad
spotify:track:2jZkZ9yvZpXw3ECTXcrwC9,0.747,0.837,0.845,Happy
spotify:track:478X2PsSMONBOJF9q2L6u2,0.679,0.326,0.325,Sad
